Latitude,Longitude,10 Mi Quakes,25 Mi Quakes,50 Mi Quakes,Max Mag 10 Mi,Max Mag 25 Mi,Max Mag 50 Mi,Time D 10Mi,Time D 25Mi,Time D 50Mi,T 10Mi,T 25Mi,T 50Mi
33.9676667,-117.76216670000001,0,0,1,0.0,0.0,3.8,-1.0,-1.0,1762136.0,0.0,0.0,0.0
35.244,-118.60700000000001,8,9,11,3.2,3.2,3.2,623369.0,623369.0,623369.0,2.88,2.88,2.88
37.4838333,-118.81566670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.486999999999995,-116.522,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.36,-116.92200000000001,74,89,190,5.29,5.29,5.29,555171.0,555171.0,555171.0,4.66,4.66,4.66
37.638000000000005,-118.8725,14,17,18,3.8,3.8,3.8,2344892.0,2344892.0,2344892.0,3.45,3.6,4.89
38.1496,-118.0371,165,268,285,4.0,4.9,4.9,2192803.0,389285.0,389285.0,5.0,5.0,5.0
33.4811667,-116.77516670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.6403333,-118.934,1,1,9,3.31,3.31,4.89,1500531.0,1500531.0,2156382.0,2.75,2.75,2.75
40.5168333,-124.84200000000001,1,4,7,3.01,3.07,5.32,490897.0,2641935.0,665567.0,2.53,3.95,3.95
32.942,-115.837,0,3,11,0.0,3.59,3.62,-1.0,1797387.0,2409326.0,4.13,4.13,4.13
32.621333299999996,-115.72066670000001,0,0,1,0.0,0.0,2.72,-1.0,-1.0,1343199.0,0.0,0.0,0.0
35.8621667,-117.68083329999999,0,0,3,0.0,0.0,3.04,-1.0,-1.0,689089.0,0.0,0.0,3.62
33.3913333,-116.84466670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.010999999999996,-116.2635,0,0,2,0.0,0.0,2.78,-1.0,-1.0,2428418.0,2.65,2.65,2.65
34.007,-116.435,333,708,1148,5.77,7.3,7.3,245564.0,245755.0,245755.0,4.44,4.44,5.42
34.056999999999995,-116.389,61,114,259,5.26,5.26,5.26,97510.0,97510.0,97510.0,3.91,3.91,3.91
36.0495,-120.60666670000002,0,0,1,0.0,0.0,2.52,-1.0,-1.0,669168.0,0.0,0.0,0.0
40.0488,-119.6139,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.5168333,-124.84200000000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.871,-121.6,1,2,6,2.72,3.48,3.48,1777941.0,1841394.0,1841394.0,0.0,3.69,3.69
41.0015,-124.56,0,0,1,0.0,0.0,2.85,-1.0,-1.0,725929.0,0.0,0.0,0.0
35.036333299999995,-119.1396667,0,0,1,0.0,0.0,2.6,-1.0,-1.0,1862805.0,0.0,0.0,0.0
34.209,-116.44200000000001,554,1701,2269,7.3,7.3,7.3,1027859.0,1027859.0,1027859.0,4.14,4.14,4.14
36.1518333,-117.98883329999998,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,2.94,2.94
34.0778333,-117.01333329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
32.6686667,-115.78916670000001,772,804,822,4.96,4.96,4.96,1509418.0,1509418.0,1509418.0,4.63,4.63,4.63
37.4801667,-119.36733329999998,1,2,6,2.77,2.77,3.58,391931.0,391931.0,1760665.0,0.0,3.37,3.37
40.19,-122.79066670000002,1,1,2,2.92,2.92,2.92,27071.0,27071.0,27071.0,2.71,2.71,2.71
39.4958333,-122.94783329999999,0,1,5,0.0,2.66,2.93,-1.0,584248.0,994356.0,2.82,2.82,3.48
40.376,-124.59816670000001,2,4,5,4.3,4.3,4.3,2270691.0,2270691.0,2270691.0,3.52,3.52,3.52
39.525999999999996,-120.3603333,1,2,7,2.75,2.84,4.4,1777687.0,1763443.0,798459.0,3.48,3.48,3.48
32.902333299999995,-115.5025,5,13,16,4.11,4.11,4.11,1374.0,1374.0,1374.0,4.51,4.51,4.51
40.2308333,-124.65899999999999,0,1,15,0.0,2.97,3.17,-1.0,430137.0,11487.0,0.0,0.0,3.15
40.4375,-120.10483329999998,0,0,1,0.0,0.0,2.5,-1.0,-1.0,52865.0,0.0,0.0,0.0
37.4453333,-118.541,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.6356667,-118.91366670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.5071667,-116.50616670000001,8,9,9,5.02,5.02,5.02,79946.0,79946.0,79946.0,2.57,2.8,4.11
33.021,-117.861,17,23,25,2.76,2.76,2.82,745399.0,745399.0,640794.0,3.03,3.03,3.03
40.429,-125.50366670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.3465,-122.62916670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.8211667,-122.81299999999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.6031667,-118.88383329999999,20,20,24,3.43,3.43,3.7,388141.0,388141.0,305623.0,3.9,3.9,4.9
34.563,-116.41,0,0,5,0.0,0.0,3.2,-1.0,-1.0,480274.0,0.0,0.0,0.0
35.096,-118.309,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.946999999999996,-117.72233329999999,0,1,4,0.0,2.75,3.01,-1.0,1022323.0,1031107.0,0.0,0.0,3.01
34.688166700000004,-120.27633329999999,0,0,1,0.0,0.0,3.54,-1.0,-1.0,2144104.0,0.0,0.0,0.0
38.1383,-118.0007,29,35,38,3.8,3.8,3.8,2058143.0,2058143.0,2058143.0,3.6,3.6,3.6
39.5855,-123.46133329999999,0,0,2,0.0,0.0,2.8,-1.0,-1.0,546145.0,2.57,2.57,2.57
35.9468333,-117.7025,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
39.6231667,-120.01083329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.225666700000005,-124.16933329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.9,-116.75,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.7
36.289666700000005,-120.85016670000002,0,3,14,0.0,3.11,3.17,-1.0,1278418.0,986189.0,2.61,4.06,4.06
32.942,-117.78399999999999,307,310,313,5.45,5.45,5.45,1089019.0,1089019.0,1089019.0,4.31,4.31,4.31
38.8263333,-122.80316670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
35.093,-116.52,0,45,379,0.0,4.33,4.87,-1.0,10073.0,259795.0,2.82,3.82,5.42
33.8673333,-120.29116670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.3175,-124.58233329999999,0,1,4,0.0,2.96,3.16,-1.0,1048082.0,948868.0,0.0,0.0,2.86
33.3853333,-116.311,0,1,3,0.0,2.65,2.74,-1.0,1812140.0,2282458.0,2.81,2.81,2.81
35.9246667,-117.70883329999998,163,517,545,5.5,7.1,7.1,1955.0,3635.0,3635.0,4.89,4.9,4.9
38.771333299999995,-119.70633329999998,0,0,2,0.0,0.0,3.62,-1.0,-1.0,25495.0,0.0,0.0,0.0
35.551,-120.79833329999998,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,3.28
40.4003,-119.4407,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
35.8071667,-117.6396667,835,1285,1287,7.1,7.1,7.1,39089.0,39089.0,39089.0,4.53,4.9,4.9
33.98,-116.28,666,677,678,6.1,6.1,6.1,2004882.0,2004882.0,2004882.0,4.96,4.96,4.96
36.0355,-117.781,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.595833299999995,-118.90933329999999,7,9,10,3.09,3.09,3.09,85509.0,85509.0,85509.0,3.36,3.36,3.36
32.91,-115.699,192,492,503,4.71,6.6,6.6,264014.0,265137.0,265137.0,4.57,4.57,4.57
36.6423333,-121.25583329999999,0,0,1,0.0,0.0,2.53,-1.0,-1.0,398419.0,0.0,0.0,2.77
35.899,-116.7565,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.5,2.5,2.5
33.859,-116.18799999999999,0,0,1,0.0,0.0,3.04,-1.0,-1.0,2441292.0,0.0,0.0,0.0
35.03,-117.68,4,4,7,2.69,2.69,3.49,2253966.0,2253966.0,1385117.0,2.68,2.68,2.68
36.8678333,-121.59983329999999,0,0,1,0.0,0.0,2.66,-1.0,-1.0,209720.0,0.0,0.0,0.0
35.6408333,-121.08,0,4,8,0.0,2.98,2.98,-1.0,2499289.0,2499289.0,0.0,0.0,2.59
40.3731667,-124.469,28,32,35,5.1,5.1,5.1,1054726.0,1054726.0,1054726.0,3.1,3.1,3.1
38.7143333,-119.78233329999999,0,0,1,0.0,0.0,3.0,-1.0,-1.0,1028741.0,0.0,0.0,0.0
36.6471667,-121.26433329999999,2,4,8,2.96,3.55,3.55,459426.0,2312982.0,2312982.0,3.37,3.37,3.37
33.016999999999996,-115.859,461,551,566,6.6,6.6,6.6,798911.0,798911.0,798911.0,3.43,3.43,3.43
37.2405,-121.62799999999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.783,-119.6915,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
35.4061667,-118.845,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.1143333,-117.82783329999998,75,920,1857,4.33,5.5,7.1,404615.0,402978.0,404658.0,4.64,4.64,4.9
36.972333299999995,-121.8245,138,265,275,6.9,6.9,6.9,123326.0,123326.0,123326.0,4.7,4.7,4.7
35.988,-117.77,0,0,2,0.0,0.0,3.05,-1.0,-1.0,406138.0,0.0,0.0,0.0
36.8361667,-121.57516670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.801333299999996,-118.72133329999998,14,79,97,4.05,6.1,6.1,3203.0,4766.0,4766.0,4.1,6.2,6.2
40.7235,-124.42133329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.53
37.5791667,-118.86366670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.2488333,-116.4145,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.294000000000004,-116.868,1,1,19,2.84,2.84,3.44,1641837.0,1641837.0,2346313.0,3.65,3.65,3.65
34.536,-116.42299999999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.805,-116.273,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.677,-116.35,142,239,257,7.1,7.1,7.1,40273.0,40273.0,40273.0,4.63,4.99,4.99
34.241,-116.425,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
35.6681667,-121.11833329999999,0,0,3,0.0,0.0,3.2,-1.0,-1.0,983373.0,0.0,0.0,0.0
36.2543333,-120.45616670000001,1,6,10,2.58,3.3,3.3,1208244.0,1270407.0,1270407.0,3.4,3.4,3.4
39.592833299999995,-120.15216670000001,0,0,1,0.0,0.0,2.88,-1.0,-1.0,1583852.0,0.0,0.0,0.0
38.5436667,-119.5075,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.384666700000004,-118.53200000000001,2,6,15,3.19,3.86,3.86,1700719.0,601690.0,601690.0,2.96,3.93,3.93
38.6774,-117.2413,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.104,-117.008,1,4,12,2.59,3.22,3.51,2463406.0,1030847.0,1135371.0,2.86,2.86,3.07
40.3025,-124.3835,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.9631667,-120.729,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,3.1
39.1233333,-123.065,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
35.9425,-120.48983329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.4998333,-122.729,0,3,5,0.0,3.34,3.34,-1.0,1763862.0,1763862.0,2.61,2.61,3.01
36.5633333,-121.15116670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.181999999999995,-117.4,0,0,1,0.0,0.0,2.61,-1.0,-1.0,1712370.0,0.0,0.0,0.0
40.3188333,-124.6075,0,0,4,0.0,0.0,3.34,-1.0,-1.0,2023227.0,0.0,0.0,2.7
33.404,-116.43799999999999,1,2,7,3.1,3.64,3.64,130933.0,2020569.0,2020569.0,2.62,2.62,2.62
37.681,-118.915,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.039,-116.303,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.295,-118.51100000000001,40,44,47,4.03,4.03,4.03,1926365.0,1926365.0,1926365.0,5.24,5.24,5.24
33.039666700000005,-117.76333329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
35.816,-117.81633329999998,3,4,6,4.14,4.14,4.14,40.0,40.0,40.0,4.7,4.7,4.7
35.9585,-117.36716670000001,2,13,19,4.32,4.32,4.32,1347769.0,1347769.0,1347769.0,3.44,3.44,3.44
37.639,-118.84366670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
39.9463333,-120.48616670000001,6,6,8,3.66,3.66,3.66,1718224.0,1718224.0,1718224.0,3.58,3.58,3.58
38.644,-119.5681667,0,0,7,0.0,0.0,3.39,-1.0,-1.0,2498671.0,0.0,0.0,2.6
32.974000000000004,-117.79899999999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.7676667,-122.72116670000001,0,1,4,0.0,2.98,3.58,-1.0,2289034.0,997644.0,0.0,2.77,2.77
37.5606667,-118.88166670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.944,-116.70299999999999,1,3,5,2.75,2.82,2.82,2116349.0,18430.0,18430.0,3.4,3.4,3.4
34.139,-116.40700000000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.7165,-123.86983329999998,2,8,28,3.1,4.3,7.2,108515.0,223270.0,226036.0,3.03,3.29,4.2
38.8365,-122.79216670000001,12,12,12,3.49,3.49,3.49,1803016.0,1803016.0,1803016.0,3.4,3.4,3.4
37.51,-118.8543333,0,3,23,0.0,3.27,3.9,-1.0,2058343.0,1777501.0,0.0,2.55,3.6
33.8673333,-116.197,0,2,3,0.0,3.87,3.87,-1.0,1847496.0,1847496.0,2.89,2.89,3.15
33.240333299999996,-116.25533329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.666,-116.211,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.8245,-123.7705,0,0,1,0.0,0.0,2.59,-1.0,-1.0,1674721.0,2.92,2.92,2.92
34.178000000000004,-116.42,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.69
36.852166700000005,-121.5845,0,0,8,0.0,0.0,2.86,-1.0,-1.0,474145.0,2.62,2.62,3.1
36.786,-121.39166670000002,1,3,6,3.03,3.03,3.06,1745288.0,1745288.0,2079420.0,2.91,3.12,3.3
37.26,-121.64399999999999,0,1,205,0.0,3.25,4.9,-1.0,1141001.0,2438145.0,2.53,2.53,4.88
37.4028333,-118.46566670000001,0,2,3,0.0,3.2,3.2,-1.0,1679735.0,1679735.0,3.14,3.5,3.5
34.0341667,-120.25766670000002,0,0,1,0.0,0.0,2.69,-1.0,-1.0,2206375.0,2.95,2.95,2.95
39.6594,-118.3398,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.472,-125.1145,0,2,5,0.0,2.78,3.08,-1.0,1000883.0,1378283.0,0.0,2.63,2.63
36.588333299999995,-121.18516670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
35.249,-117.338,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.7823333,-119.4581667,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.93,2.93,2.93
33.451,-116.889,0,2,14,0.0,2.79,4.48,-1.0,2276701.0,1329451.0,2.65,3.02,3.02
37.1293333,-121.9,144,188,195,6.9,6.9,6.9,25928.0,25928.0,25928.0,4.7,4.7,4.7
32.861,-118.573,1,1,1,3.01,3.01,3.01,867062.0,867062.0,867062.0,3.07,3.07,3.07
34.961999999999996,-116.73899999999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.6555,-118.8485,85,88,91,5.9,5.9,5.9,34540.0,34540.0,34540.0,4.1,4.5,4.5
33.4593333,-116.443,0,0,1,0.0,0.0,2.6,-1.0,-1.0,549426.0,0.0,0.0,0.0
34.7075,-116.35616670000002,139,272,297,7.1,7.1,7.1,47217.0,47217.0,47217.0,4.63,4.99,4.99
32.996,-117.727,0,3,4,0.0,3.4,3.4,-1.0,1864574.0,1864574.0,0.0,0.0,0.0
39.4821667,-122.05733329999998,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.0211667,-122.234,0,0,5,0.0,0.0,3.34,-1.0,-1.0,524410.0,3.35,3.35,3.35
37.477166700000005,-118.58200000000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.4698333,-121.03983329999998,0,3,13,0.0,3.15,3.19,-1.0,318461.0,1140547.0,2.85,2.85,2.94
38.7093333,-119.65066670000002,9,10,10,3.39,3.39,3.39,555420.0,555420.0,555420.0,3.9,3.9,3.9
34.2895,-116.9195,0,0,1,0.0,0.0,2.5,-1.0,-1.0,1553037.0,0.0,0.0,0.0
34.3396667,-118.74266670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.545,-122.0953333,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.5491667,-120.807,0,2,2,0.0,3.98,3.98,-1.0,2360146.0,2360146.0,0.0,0.0,0.0
36.9691667,-121.60783329999998,0,0,3,0.0,0.0,2.95,-1.0,-1.0,786337.0,0.0,0.0,3.09
40.6291667,-125.35666670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.6566667,-118.86433329999998,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.7089,-116.0699,0,1,3,0.0,2.5,3.8,-1.0,1238816.0,453292.0,0.0,0.0,3.98
40.878,-124.07083329999999,0,1,3,0.0,2.66,3.0,-1.0,497574.0,1760632.0,2.55,2.55,2.79
35.616833299999996,-117.47200000000001,18,26,37,3.79,3.79,3.79,969079.0,969079.0,969079.0,3.91,3.93,3.93
41.7618333,-120.44966670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.3068333,-124.4995,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.264,-116.00399999999999,0,0,1,0.0,0.0,3.02,-1.0,-1.0,487831.0,0.0,0.0,2.79
33.04,-117.319,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.0455,-118.74833329999998,16,17,22,5.24,5.24,5.24,8434.0,8434.0,8434.0,4.03,4.03,4.03
35.3948333,-118.54933329999999,1,1,2,3.3,3.3,3.3,26.0,26.0,26.0,2.57,2.57,2.57
33.2096667,-115.63733329999998,88,102,109,5.75,5.75,5.75,560848.0,560848.0,560848.0,2.85,2.95,2.95
34.3678333,-120.88233329999998,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.6296667,-119.82066670000002,0,1,2,0.0,2.7,2.7,-1.0,454041.0,454041.0,0.0,0.0,0.0
37.653833299999995,-118.8545,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
32.762,-115.43799999999999,0,0,2,0.0,0.0,3.72,-1.0,-1.0,1268854.0,2.88,2.88,2.88
36.2813333,-120.86016670000001,0,0,1,0.0,0.0,3.52,-1.0,-1.0,196236.0,0.0,0.0,2.72
41.7013333,-125.63116670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.5338333,-118.815,23,24,25,3.76,3.76,3.76,306899.0,306899.0,306899.0,3.47,3.47,3.47
35.0466667,-117.68583329999998,3,3,3,2.55,2.55,2.55,87710.0,87710.0,87710.0,2.67,2.67,2.67
37.717,-119.07333329999999,7,29,51,3.5,3.7,5.52,595132.0,1894526.0,1225935.0,2.83,4.3,4.3
33.5893333,-117.63983329999999,0,4,9,0.0,3.64,3.64,-1.0,1390633.0,1390633.0,2.55,2.55,2.66
36.1698333,-120.73433329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.4316667,-125.178,0,2,10,0.0,2.75,4.8,-1.0,450.0,974040.0,3.02,3.02,3.3
35.779,-117.67,13,18,18,5.36,5.36,5.36,3275.0,3275.0,3275.0,4.21,4.21,4.21
38.802,-120.33816670000002,2,12,56,2.91,3.85,5.7,19322.0,7536.0,21104.0,3.02,3.16,5.1
38.6328333,-119.48766670000002,0,0,2,0.0,0.0,2.84,-1.0,-1.0,2009089.0,0.0,0.0,2.96
38.4358,-118.7347,13,14,15,3.4,3.4,3.4,1334988.0,1334988.0,1334988.0,2.9,2.9,2.9
34.8116667,-116.41733329999998,5,5,5,5.06,5.06,5.06,235804.0,235804.0,235804.0,3.43,3.43,3.43
38.5131,-118.5004,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.8323333,-122.80566670000002,6,9,10,3.5,3.6,3.6,819667.0,119853.0,119853.0,3.12,3.12,3.12
36.753,-116.265,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.74
40.9461667,-121.75766670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,4.43,4.43,4.43
32.649,-115.65383329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.5
37.095,-117.81,39,39,41,6.1,6.1,6.1,32315.0,32315.0,32315.0,4.85,4.85,4.85
32.669000000000004,-115.82233329999998,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.6903333,-125.03299999999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.4255,-118.3659,0,0,2,0.0,0.0,3.28,-1.0,-1.0,2325073.0,2.6,2.6,3.3
34.232,-117.455,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.3041667,-118.1255,0,0,3,0.0,0.0,2.89,-1.0,-1.0,1027911.0,0.0,3.3,5.1
38.4736,-118.3807,10,10,13,4.3,4.3,4.3,1276743.0,1276743.0,1276743.0,3.1,3.1,3.1
41.0373333,-120.4285,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,3.1,3.1,3.1
34.423,-116.53399999999999,225,976,1457,5.41,7.3,7.3,331474.0,334073.0,334073.0,4.42,5.42,5.42
36.7963333,-121.5225,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.67
34.63,-117.12,2,2,15,2.7,2.7,3.37,1986802.0,1986802.0,1669583.0,2.55,2.55,3.23
38.8006667,-122.79883329999998,10,18,18,3.12,3.12,3.12,1033089.0,1033089.0,1033089.0,3.1,3.1,3.1
38.815,-122.80983329999998,6,9,12,2.8,2.83,3.7,250753.0,394731.0,2230662.0,3.0,3.0,3.26
36.1841667,-120.24883329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.637,-116.508,0,1,1,0.0,2.9,2.9,-1.0,1664898.0,1664898.0,0.0,0.0,0.0
36.847333299999995,-121.57816670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.7915,-122.7595,11,19,22,3.4,3.4,3.4,175866.0,175866.0,175866.0,3.0,3.0,3.6
33.069,-115.816,5,8,23,6.2,6.2,6.2,519.0,519.0,519.0,6.6,6.6,6.6
37.1936,-114.98899999999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.8,2.8,2.8
37.7533333,-118.74683329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.3871667,-125.17566670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,2.61,3.8
33.004,-117.743,33,33,36,5.45,5.45,5.45,6756.0,6756.0,6756.0,4.14,4.14,4.14
36.115333299999996,-117.36383329999998,1,1,2,2.69,2.69,3.61,193792.0,193792.0,2095341.0,2.93,2.93,2.93
40.28,-124.35966670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.1768333,-121.0215,1,1,1,3.22,3.22,3.22,30320.0,30320.0,30320.0,2.76,2.76,2.76
38.820666700000004,-122.38983329999999,8,18,18,2.76,3.12,3.12,777676.0,1467006.0,1467006.0,2.69,3.1,3.1
34.007,-117.588,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.813166700000004,-122.37316670000001,1,16,19,2.76,3.5,4.06,5165.0,1196999.0,323770.0,2.66,3.3,3.3
32.7665,-117.34516670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.8246667,-122.82333329999999,5,6,7,3.03,3.03,3.3,516746.0,516746.0,71962.0,2.57,2.57,2.57
40.3005,-124.46266670000001,0,0,2,0.0,0.0,4.43,-1.0,-1.0,784683.0,0.0,0.0,0.0
34.619,-116.67,474,1141,2915,4.47,5.42,7.3,1908241.0,1355430.0,1993883.0,3.11,3.98,4.6
40.3691667,-120.55783329999998,1,1,1,2.71,2.71,2.71,180253.0,180253.0,180253.0,2.87,2.87,2.91
37.566,-118.84166670000002,26,26,29,3.6,3.6,3.7,87053.0,87053.0,675487.0,3.9,3.9,3.9
33.3,-115.70200000000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.998000000000005,-116.329,5,5,13,6.1,6.1,6.1,358.0,358.0,358.0,4.98,4.98,4.98
37.625,-118.89966670000001,430,721,796,6.2,6.2,6.2,902449.0,902449.0,902449.0,4.7,4.7,4.7
36.5705,-121.11866670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.0456667,-117.50466670000002,2,3,5,2.91,2.91,2.91,17360.0,17360.0,17360.0,3.21,3.21,3.21
35.551333299999996,-117.2828333,0,1,2,0.0,4.6,4.6,-1.0,57602.0,57602.0,0.0,2.96,2.96
32.966,-117.719,0,1,17,0.0,2.79,3.42,-1.0,1839451.0,1192205.0,0.0,0.0,4.0
